student_id,semester,department,level,attendance_pct,study_hours_per_week,prev_gpa,ca_score,exam_score,prev_final_score,final_score,score_delta,performance_trend,grade,is_at_risk
d4bf9d5c-49c0-497f-bdb1-869244e77c41,1,Medicine,500,56.3,12.3,2.43,20.0,36.5,78.3,55.5,-22.8,declining,C,0
c96d3578-bcf8-4cc7-8494-7dee77204c40,0,Biochemistry,400,100.0,14.2,1.9,32.2,49.1,,87.6,0.0,stable,A,0
c96d3578-bcf8-4cc7-8494-7dee77204c40,1,Biochemistry,400,51.2,2.6,4.5,27.2,27.2,87.6,56.0,-31.6,declining,C,0
ff2e2abc-d51b-4266-89ee-5a08ee489aa6,0,Psychology,200,35.5,12.0,3.26,26.7,30.0,,56.9,0.0,stable,C,1
ff2e2abc-d51b-4266-89ee-5a08ee489aa6,1,Psychology,200,61.1,13.3,2.28,25.2,29.1,56.9,56.2,-0.7,stable,C,0
0c5ad14f-93ee-4759-8990-dcef7ecaf0db,0,Biochemistry,200,87.9,10.8,3.03,25.3,35.8,,61.0,0.0,stable,B,0
0c5ad14f-93ee-4759-8990-dcef7ecaf0db,1,Biochemistry,200,100.0,6.4,4.17,40.0,40.7,61.0,86.0,25.0,improving,A,0
84d1f7fe-541b-4f8b-9cd0-527f208f609d,0,Accounting,200,80.6,13.9,2.96,37.2,51.8,,87.2,0.0,stable,A,0
84d1f7fe-541b-4f8b-9cd0-527f208f609d,1,Accounting,200,55.2,11.0,2.36,25.7,49.9,87.2,74.3,-12.9,declining,A,0
a8f6a6f4-c5ab-469f-95e7-16f7c6b98288,0,Political Science,200,74.4,12.3,3.68,18.6,35.1,,54.3,0.0,stable,C,0
a8f6a6f4-c5ab-469f-95e7-16f7c6b98288,1,Political Science,200,93.0,9.5,1.5,36.7,28.5,54.3,61.6,7.2,improving,B,0
9083e9c0-144e-4aa7-9dcd-743dfd811e2a,0,Biochemistry,400,65.6,11.1,2.52,17.1,46.9,,67.8,0.0,stable,B,0
9083e9c0-144e-4aa7-9dcd-743dfd811e2a,1,Biochemistry,400,84.8,6.3,2.84,31.9,41.2,67.8,75.1,7.3,improving,A,0
6fd661d8-ef5d-43e4-bc3f-b02e3554e34b,0,Computer Science,200,64.0,12.4,3.37,35.1,47.6,,85.1,0.0,stable,A,0
6fd661d8-ef5d-43e4-bc3f-b02e3554e34b,1,Computer Science,200,76.3,19.1,3.33,25.9,59.3,85.1,87.3,2.3,stable,A,0
60f47576-ee89-468e-8d53-e049a1e21d38,0,Biology,300,68.4,9.6,3.24,31.0,40.3,,72.2,0.0,stable,A,0
60f47576-ee89-468e-8d53-e049a1e21d38,1,Biology,300,100.0,17.4,3.15,39.7,33.4,72.2,74.3,2.1,stable,A,0
e08d7ec2-9ed0-4202-bb4b-2796c02925a2,0,Political Science,400,100.0,10.9,2.32,31.7,26.5,,55.9,0.0,stable,C,0
e08d7ec2-9ed0-4202-bb4b-2796c02925a2,1,Political Science,400,69.4,5.0,3.01,33.4,25.5,55.9,63.5,7.5,improving,B,0
ae137fc1-5884-4c92-b7df-23950c4752e1,0,Political Science,200,82.7,17.2,2.47,35.8,31.3,,69.8,0.0,stable,B,0
ae137fc1-5884-4c92-b7df-23950c4752e1,1,Political Science,200,77.6,14.8,2.06,26.0,45.6,69.8,68.8,-0.9,stable,B,0
ecea4913-cf60-44ff-9c89-3cf637c1ba8f,0,Business Administration,200,81.9,5.2,3.68,25.2,41.6,,68.7,0.0,stable,B,0
ecea4913-cf60-44ff-9c89-3cf637c1ba8f,1,Business Administration,200,64.5,14.9,3.21,25.2,32.0,68.7,51.3,-17.4,declining,C,0
6465498c-075c-4746-bf44-ddb2fffa6922,0,Political Science,100,80.2,4.2,3.08,29.7,40.9,,69.8,0.0,stable,B,0
6465498c-075c-4746-bf44-ddb2fffa6922,1,Political Science,100,70.1,15.7,3.27,30.6,47.4,69.8,73.4,3.6,stable,A,0
2dc87c30-ce5d-4c41-be9e-eda51dc4659b,0,Law,100,86.4,15.1,2.19,31.0,39.7,,70.4,0.0,stable,A,0
2dc87c30-ce5d-4c41-be9e-eda51dc4659b,1,Law,100,80.0,19.2,3.87,24.4,52.6,70.4,81.1,10.7,improving,A,0
63440e92-0dc2-4fc2-a4dc-02b07441aa53,0,Accounting,400,80.8,17.5,4.61,36.3,49.2,,88.6,0.0,stable,A,0
63440e92-0dc2-4fc2-a4dc-02b07441aa53,1,Accounting,400,77.2,12.1,2.72,38.3,30.9,88.6,73.8,-14.8,declining,A,0
d157f41e-3209-42cf-885c-ce6e84d5a07c,0,Mechanical Engineering,200,82.5,5.0,3.29,21.0,41.4,,65.1,0.0,stable,B,0
d157f41e-3209-42cf-885c-ce6e84d5a07c,1,Mechanical Engineering,200,66.1,12.6,4.56,25.7,32.6,65.1,62.7,-2.4,stable,B,0
5614206d-67bc-4534-a18a-dc061900b893,0,Accounting,400,100.0,12.0,3.81,40.0,33.8,,72.3,0.0,stable,A,0
5614206d-67bc-4534-a18a-dc061900b893,1,Accounting,400,93.5,20.4,3.45,29.3,60.0,72.3,87.7,15.4,improving,A,0
236e772a-9925-4051-b525-68c2181b801a,0,Medicine,300,70.0,13.7,4.24,33.3,47.4,,82.1,0.0,stable,A,0
236e772a-9925-4051-b525-68c2181b801a,1,Medicine,300,75.7,14.8,0.98,28.6,39.9,82.1,65.1,-17.0,declining,B,0
6d6816d1-4eb0-47fe-b138-66607f5894b5,0,Accounting,200,80.8,11.0,4.4,39.0,37.0,,75.6,0.0,stable,A,0
6d6816d1-4eb0-47fe-b138-66607f5894b5,1,Accounting,200,73.9,9.7,3.16,26.0,27.0,75.6,54.8,-20.7,declining,C,0
9fbca226-e24c-4d73-9a9e-60dc27f4fa3b,0,Mechanical Engineering,100,84.4,8.0,3.72,28.7,40.7,,71.9,0.0,stable,A,0
9fbca226-e24c-4d73-9a9e-60dc27f4fa3b,1,Mechanical Engineering,100,74.5,14.3,2.59,28.9,38.3,71.9,65.0,-6.9,declining,B,0
76ed6639-c20a-47e2-a346-15352f88f3e4,0,Sociology,200,72.3,4.3,2.61,28.0,30.7,,58.0,0.0,stable,C,0
76ed6639-c20a-47e2-a346-15352f88f3e4,1,Sociology,200,74.1,14.4,3.7,26.6,30.7,58.0,54.1,-3.9,stable,C,0
644335b5-5427-4853-83b0-18261eb35936,0,Law,300,67.7,10.2,2.38,22.1,32.5,,55.1,0.0,stable,C,0
644335b5-5427-4853-83b0-18261eb35936,1,Law,300,83.9,9.2,2.67,27.2,36.6,55.1,61.2,6.1,improving,B,0
ebdff274-ea1f-42a6-8dcf-8aa1e3f94dd4,0,Business Administration,100,83.6,3.1,2.71,33.2,34.5,,75.8,0.0,stable,A,0
ebdff274-ea1f-42a6-8dcf-8aa1e3f94dd4,1,Business Administration,100,80.2,7.0,2.92,22.2,35.0,75.8,54.7,-21.1,declining,C,0
063c3ae0-b219-45b0-b23a-f06bbf65659f,0,Political Science,300,88.7,9.3,2.91,29.6,54.8,,83.4,0.0,stable,A,0
063c3ae0-b219-45b0-b23a-f06bbf65659f,1,Political Science,300,100.0,16.1,3.39,36.8,47.2,83.4,78.2,-5.2,declining,A,0
2320cd09-d576-4b07-9682-c0c7233507ec,0,Medicine,500,70.8,16.2,2.96,22.1,42.0,,69.2,0.0,stable,B,0
2320cd09-d576-4b07-9682-c0c7233507ec,1,Medicine,500,93.7,11.7,3.76,31.9,23.8,69.2,53.0,-16.3,declining,C,0
696151e7-5e78-4f14-8ea3-390a859230a0,0,Law,500,98.4,10.6,2.81,33.2,57.2,,95.3,0.0,stable,A,0
696151e7-5e78-4f14-8ea3-390a859230a0,1,Law,500,100.0,11.2,3.24,27.4,54.2,95.3,78.2,-17.2,declining,A,0
2a6298da-1438-4d3d-b2cd-ab6ae1d385b0,0,Medicine,100,78.3,6.5,2.53,26.5,28.6,,53.5,0.0,stable,C,0
2a6298da-1438-4d3d-b2cd-ab6ae1d385b0,1,Medicine,100,66.8,16.2,2.12,29.5,53.0,53.5,80.9,27.4,improving,A,0
a3dab97a-42d9-4ae0-8d88-9ca469693bce,0,Computer Engineering,300,64.2,10.8,3.94,28.8,35.3,,65.6,0.0,stable,B,0
a3dab97a-42d9-4ae0-8d88-9ca469693bce,1,Computer Engineering,300,58.5,15.4,3.33,25.2,34.3,65.6,56.8,-8.8,declining,C,0
a146bac7-972b-4d4c-8e51-f5c4300fb221,0,Electrical Engineering,300,83.0,18.1,2.49,33.9,22.1,,54.2,0.0,stable,C,0
a146bac7-972b-4d4c-8e51-f5c4300fb221,1,Electrical Engineering,300,74.5,7.5,2.25,26.6,37.7,54.2,63.8,9.5,improving,B,0
e6dfac7e-06d5-4d09-94f2-0927b4f5d557,0,Computer Science,100,41.4,1.4,2.51,25.6,3.6,,27.6,0.0,stable,F,1
e6dfac7e-06d5-4d09-94f2-0927b4f5d557,1,Computer Science,100,67.1,18.9,2.69,30.3,45.3,27.6,69.3,41.6,improving,B,0
ef8a0747-7912-48fb-8d94-0462ba70e07f,0,Psychology,400,86.5,13.1,3.41,40.0,20.3,,65.5,0.0,stable,B,0
ef8a0747-7912-48fb-8d94-0462ba70e07f,1,Psychology,400,70.7,13.4,2.96,27.0,34.8,65.5,62.8,-2.7,stable,B,0
1112860e-6ea5-4c63-b303-750870127ae1,0,Medicine,300,52.2,15.8,2.67,19.8,37.1,,60.7,0.0,stable,B,0
1112860e-6ea5-4c63-b303-750870127ae1,1,Medicine,300,67.0,13.8,2.42,32.2,46.5,60.7,84.3,23.6,improving,A,0
8eebe793-fb15-4ac7-a014-e474a66710dd,0,Law,500,72.4,15.3,3.08,36.0,34.9,,73.1,0.0,stable,A,0
8eebe793-fb15-4ac7-a014-e474a66710dd,1,Law,500,72.1,11.7,3.07,30.7,38.3,73.1,69.6,-3.5,stable,B,0
a28eef4f-7514-4c01-999f-416e355abbf4,0,Economics,100,98.7,16.9,3.7,32.5,35.6,,70.9,0.0,stable,A,0
a28eef4f-7514-4c01-999f-416e355abbf4,1,Economics,100,88.1,19.4,2.52,31.5,27.5,70.9,57.8,-13.1,declining,C,0
5c6302a7-de65-4cc4-b27a-22aa6771e09d,0,Law,500,89.9,9.7,3.51,32.0,42.2,,70.8,0.0,stable,A,0
5c6302a7-de65-4cc4-b27a-22aa6771e09d,1,Law,500,76.3,0.0,2.85,22.1,42.8,70.8,67.2,-3.6,stable,B,0
430d448f-256f-455d-b265-f624c04af67e,0,Mechanical Engineering,300,82.0,19.6,2.24,40.0,52.8,,92.1,0.0,stable,A,0
430d448f-256f-455d-b265-f624c04af67e,1,Mechanical Engineering,300,92.0,6.5,2.34,30.4,29.0,92.1,56.2,-35.9,declining,C,0
5076ee9e-9c39-4ce3-975e-e4a21339dd3d,0,Computer Science,400,93.3,10.7,3.28,30.8,21.0,,52.6,0.0,stable,C,0
5076ee9e-9c39-4ce3-975e-e4a21339dd3d,1,Computer Science,400,46.3,11.7,1.91,34.2,46.3,52.6,80.8,28.1,improving,A,1
f0f2b37b-16b7-405c-96a3-b52b9246108a,0,Computer Science,200,94.0,7.8,3.43,34.8,40.1,,78.7,0.0,stable,A,0
f0f2b37b-16b7-405c-96a3-b52b9246108a,1,Computer Science,200,86.0,13.4,1.68,27.4,36.7,78.7,64.4,-14.3,declining,B,0
26b23142-77fb-47d6-8c19-e3dd1fc7926d,0,Medicine,400,58.0,24.1,4.21,29.6,51.3,,80.3,0.0,stable,A,0
26b23142-77fb-47d6-8c19-e3dd1fc7926d,1,Medicine,400,60.7,12.4,3.21,20.9,43.6,80.3,64.1,-16.2,declining,B,0
1e97f6e9-9275-4c9c-a4cc-6e0735a88108,0,Computer Engineering,300,46.4,7.7,2.67,33.7,41.4,,71.1,0.0,stable,A,1
1e97f6e9-9275-4c9c-a4cc-6e0735a88108,1,Computer Engineering,300,82.3,4.3,3.87,29.1,34.8,71.1,67.9,-3.2,stable,B,0
3713c17e-6b09-4119-9904-b10545722c71,0,Psychology,300,55.7,5.0,2.53,31.3,18.5,,41.3,0.0,stable,F,1
3713c17e-6b09-4119-9904-b10545722c71,1,Psychology,300,68.2,14.8,3.96,26.3,39.3,41.3,69.1,27.9,improving,B,0
cbf67c2e-0479-4039-ab2d-2af768c1becc,0,Sociology,100,47.0,10.1,3.15,26.6,33.4,,60.1,0.0,stable,B,1
cbf67c2e-0479-4039-ab2d-2af768c1becc,1,Sociology,100,37.7,8.7,3.36,17.6,38.5,60.1,57.5,-2.6,stable,C,1
43658686-6a42-4b09-85d1-585f9f2f4b1d,0,Biology,300,69.9,12.9,2.23,27.9,44.7,,73.2,0.0,stable,A,0
43658686-6a42-4b09-85d1-585f9f2f4b1d,1,Biology,300,66.2,13.1,3.57,18.0,53.1,73.2,70.1,-3.1,stable,A,0
b310667f-c871-4996-83c3-feb2764796d0,0,Economics,300,81.4,18.0,1.9,27.7,38.8,,64.1,0.0,stable,B,0
b310667f-c871-4996-83c3-feb2764796d0,1,Economics,300,100.0,7.7,2.56,36.0,23.6,64.1,58.4,-5.7,declining,C,0
437dcfbb-c846-442b-8120-3d2ed6ae72b9,0,Sociology,400,79.8,10.3,2.93,28.3,23.1,,52.4,0.0,stable,C,0
437dcfbb-c846-442b-8120-3d2ed6ae72b9,1,Sociology,400,100.0,12.1,3.18,38.5,27.3,52.4,70.9,18.5,improving,A,0
b3fa0d5e-0770-4bbb-9990-e956564b67ca,0,Medicine,400,78.0,20.2,2.41,39.7,52.0,,93.3,0.0,stable,A,0
b3fa0d5e-0770-4bbb-9990-e956564b67ca,1,Medicine,400,78.5,10.8,3.96,31.4,20.9,93.3,49.0,-44.3,declining,D,0
7492e856-0486-4ac5-b7ec-fed60158c8e8,0,Biology,300,72.2,13.5,2.95,35.5,21.1,,57.0,0.0,stable,C,0
7492e856-0486-4ac5-b7ec-fed60158c8e8,1,Biology,300,47.7,15.8,2.92,26.6,33.5,57.0,64.0,6.9,improving,B,1
730105a8-03c2-4241-872a-ed8d4e214112,0,Economics,200,90.6,14.9,2.9,36.0,34.4,,73.0,0.0,stable,A,0
730105a8-03c2-4241-872a-ed8d4e214112,1,Economics,200,99.7,17.4,2.42,36.8,29.3,73.0,67.8,-5.2,declining,B,0
12561125-7021-4559-baf0-7eab831896fb,0,Mechanical Engineering,400,81.8,2.7,2.07,29.9,28.0,,54.3,0.0,stable,C,0
12561125-7021-4559-baf0-7eab831896fb,1,Mechanical Engineering,400,80.8,13.3,2.84,27.4,50.6,54.3,83.0,28.7,improving,A,0
5282a1cf-1a13-4b0e-992a-4ea3f1fa5649,0,Sociology,400,67.7,8.9,3.39,26.8,36.8,,65.8,0.0,stable,B,0
5282a1cf-1a13-4b0e-992a-4ea3f1fa5649,1,Sociology,400,46.4,18.6,3.06,22.2,43.5,65.8,65.6,-0.1,stable,B,1
134f2f81-7030-4ea0-9a7e-b3ab333028b5,0,Sociology,200,49.0,19.5,3.03,27.0,54.5,,78.5,0.0,stable,A,1
134f2f81-7030-4ea0-9a7e-b3ab333028b5,1,Sociology,200,82.1,10.7,3.68,20.8,39.0,78.5,58.0,-20.5,declining,C,0
2e292300-f87a-4bed-8b08-a4dcd412d33c,0,Psychology,300,81.5,14.4,2.43,27.7,39.0,,64.1,0.0,stable,B,0
2e292300-f87a-4bed-8b08-a4dcd412d33c,1,Psychology,300,87.6,10.2,0.67,30.7,23.2,64.1,49.0,-15.1,declining,D,0
b1044b1a-938c-47ee-8081-f6fbd9d3719f,0,Law,500,56.4,12.5,4.06,27.9,36.0,,65.2,0.0,stable,B,0
b1044b1a-938c-47ee-8081-f6fbd9d3719f,1,Law,500,68.1,8.5,2.08,19.9,31.3,65.2,51.7,-13.6,declining,C,0
db110e3c-0aef-40ad-9be4-ea1fe4755f7e,0,Accounting,100,73.6,9.9,2.24,32.8,23.4,,58.5,0.0,stable,C,0
db110e3c-0aef-40ad-9be4-ea1fe4755f7e,1,Accounting,100,60.0,8.2,1.83,24.5,44.3,58.5,70.3,11.8,improving,A,0
e6461310-347d-4db1-8f5e-b6114b4674e4,0,Business Administration,300,89.7,14.6,2.12,31.3,31.9,,67.1,0.0,stable,B,0
e6461310-347d-4db1-8f5e-b6114b4674e4,1,Business Administration,300,57.0,16.5,3.71,35.6,40.1,67.1,77.8,10.6,improving,A,0
c0b5cca3-a267-4067-b7b0-1b5c33a72544,0,Mechanical Engineering,400,100.0,8.9,1.77,25.6,42.0,,62.0,0.0,stable,B,0
c0b5cca3-a267-4067-b7b0-1b5c33a72544,1,Mechanical Engineering,400,69.4,14.2,3.15,31.0,43.7,62.0,78.5,16.5,improving,A,0
79236cfe-c9d1-4e50-b50f-d26b20009e73,0,Political Science,300,60.7,8.6,2.38,31.3,44.9,,77.6,0.0,stable,A,0
79236cfe-c9d1-4e50-b50f-d26b20009e73,1,Political Science,300,92.8,6.1,4.33,40.0,45.4,77.6,90.7,13.2,improving,A,0
e192ebb3-c462-46b2-94de-1dfe8f942274,0,Architecture,400,50.2,9.4,2.41,28.6,26.0,,56.9,0.0,stable,C,0
e192ebb3-c462-46b2-94de-1dfe8f942274,1,Architecture,400,95.6,15.5,3.23,29.2,34.0,56.9,67.0,10.0,improving,B,0
4deda0fa-3ede-4436-9fa7-f334ef5bdc82,0,Architecture,200,86.7,11.8,2.67,22.2,28.1,,56.0,0.0,stable,C,0
4deda0fa-3ede-4436-9fa7-f334ef5bdc82,1,Architecture,200,55.8,12.9,3.81,19.9,43.7,56.0,66.4,10.4,improving,B,0
06bd9037-70b1-4004-8cf0-e947516d8725,0,Economics,400,75.2,26.3,1.67,35.3,45.4,,83.1,0.0,stable,A,0
06bd9037-70b1-4004-8cf0-e947516d8725,1,Economics,400,81.6,8.3,3.18,22.0,43.4,83.1,66.3,-16.8,declining,B,0
9de77dd0-d956-4d67-9835-f4d576150dbd,0,Political Science,200,84.6,17.3,3.29,32.7,35.1,,65.6,0.0,stable,B,0
9de77dd0-d956-4d67-9835-f4d576150dbd,1,Political Science,200,92.8,19.2,2.81,33.8,35.3,65.6,72.6,6.9,improving,A,0
d8a8c8f6-b800-4e1a-8551-25bcb3037c71,0,Sociology,100,85.0,21.7,2.3,30.1,47.4,,79.5,0.0,stable,A,0
d8a8c8f6-b800-4e1a-8551-25bcb3037c71,1,Sociology,100,71.8,7.6,3.71,33.0,28.7,79.5,65.7,-13.7,declining,B,0
972561dd-4d11-4274-99d4-3c5febc65f7b,0,Business Administration,300,92.6,12.7,3.06,36.3,31.6,,67.9,0.0,stable,B,0
972561dd-4d11-4274-99d4-3c5febc65f7b,1,Business Administration,300,42.7,16.4,1.75,31.1,36.9,67.9,67.3,-0.6,stable,B,1
0fbe9f22-002a-4736-bea9-a1ed3010fffd,0,Computer Engineering,200,65.6,10.6,4.13,15.7,53.6,,70.3,0.0,stable,A,0
0fbe9f22-002a-4736-bea9-a1ed3010fffd,1,Computer Engineering,200,56.9,6.6,4.34,21.7,26.9,70.3,51.9,-18.3,declining,C,0
cd800b17-9c79-4d70-921b-f366bef115a1,0,Sociology,300,80.1,7.3,3.17,25.9,47.6,,76.6,0.0,stable,A,0
cd800b17-9c79-4d70-921b-f366bef115a1,1,Sociology,300,83.0,13.8,4.41,31.6,31.9,76.6,64.8,-11.8,declining,B,0
e7f3927a-9743-48e2-8096-e029bab7ecf3,0,Mechanical Engineering,200,100.0,6.9,2.71,37.1,34.8,,69.0,0.0,stable,B,0
e7f3927a-9743-48e2-8096-e029bab7ecf3,1,Mechanical Engineering,200,91.8,23.6,3.16,28.8,32.7,69.0,62.3,-6.7,declining,B,0
c6f9ac68-a477-4735-884c-2e6ffb952334,0,Electrical Engineering,100,91.6,14.4,3.0,30.4,30.3,,63.2,0.0,stable,B,0
c6f9ac68-a477-4735-884c-2e6ffb952334,1,Electrical Engineering,100,88.7,4.3,4.27,35.6,50.6,63.2,82.2,19.0,improving,A,0
6d7154b3-adce-40be-bd97-f959ce43be1b,0,Computer Science,200,54.5,11.3,3.4,34.9,46.9,,81.1,0.0,stable,A,0
6d7154b3-adce-40be-bd97-f959ce43be1b,1,Computer Science,200,59.6,18.2,2.23,35.1,39.6,81.1,79.4,-1.6,stable,A,0
25a62fa4-d061-48ae-89b0-08fa338e809a,0,Architecture,500,85.2,11.3,2.58,30.3,42.5,,73.1,0.0,stable,A,0
25a62fa4-d061-48ae-89b0-08fa338e809a,1,Architecture,500,66.1,11.2,3.06,17.6,43.7,73.1,58.3,-14.8,declining,C,0
22095482-4ed2-4f93-b962-36810f5e821f,0,Accounting,100,57.7,3.6,1.56,19.8,23.6,,49.2,0.0,stable,D,0
22095482-4ed2-4f93-b962-36810f5e821f,1,Accounting,100,67.1,12.9,3.32,29.1,40.1,49.2,65.6,16.4,improving,B,0
a734c17e-7e48-442a-b4e1-1c75d9958a69,0,Architecture,400,96.8,21.0,1.65,29.2,40.5,,66.9,0.0,stable,B,0
a734c17e-7e48-442a-b4e1-1c75d9958a69,1,Architecture,400,82.6,8.4,4.73,37.5,42.6,66.9,83.1,16.2,improving,A,0
b40c5303-3f03-468b-9a04-b77f5d9b7815,0,Biochemistry,200,91.6,9.2,2.35,33.7,44.9,,79.0,0.0,stable,A,0
b40c5303-3f03-468b-9a04-b77f5d9b7815,1,Biochemistry,200,51.3,8.0,2.94,24.9,56.3,79.0,77.0,-1.9,stable,A,0
70b77c69-25c5-45a2-aa28-231e2d4ba8ba,0,Biology,400,82.6,19.4,4.82,29.5,53.4,,84.6,0.0,stable,A,0
70b77c69-25c5-45a2-aa28-231e2d4ba8ba,1,Biology,400,77.9,11.5,3.35,17.9,46.7,84.6,65.0,-19.6,declining,B,0
7f287b29-8bec-4ae8-8e1b-739ef98e0481,0,Architecture,400,71.7,22.2,2.46,27.3,60.0,,84.8,0.0,stable,A,0
7f287b29-8bec-4ae8-8e1b-739ef98e0481,1,Architecture,400,66.7,11.3,3.67,29.4,27.5,84.8,55.3,-29.6,declining,C,0
42118046-c5bf-49b6-94b8-98da69af25d6,0,Mechanical Engineering,200,65.9,11.6,3.34,30.3,22.2,,55.7,0.0,stable,C,0
42118046-c5bf-49b6-94b8-98da69af25d6,1,Mechanical Engineering,200,78.8,18.9,3.36,36.3,49.9,55.7,90.2,34.5,improving,A,0
7f6b52c5-9326-4928-a458-ced8e9bda24f,0,Sociology,100,82.8,11.5,4.82,36.0,48.6,,80.8,0.0,stable,A,0
7f6b52c5-9326-4928-a458-ced8e9bda24f,1,Sociology,100,55.7,13.5,3.12,23.1,42.3,80.8,70.1,-10.7,declining,A,0
07981aa4-8d3e-4a22-b822-a197e51525ab,0,Biochemistry,100,85.4,6.3,2.91,28.1,31.4,,58.3,0.0,stable,C,0
07981aa4-8d3e-4a22-b822-a197e51525ab,1,Biochemistry,100,67.8,5.7,2.9,25.8,5.6,58.3,37.5,-20.7,declining,F,1
8fda11d9-1a47-47e8-ac8b-983f99b62d02,0,Political Science,400,91.3,10.1,3.02,27.4,55.2,,88.3,0.0,stable,A,0
8fda11d9-1a47-47e8-ac8b-983f99b62d02,1,Political Science,400,77.4,17.1,3.14,23.8,39.4,88.3,63.6,-24.7,declining,B,0
cf347845-faaf-4698-ad8b-85c41edbbab3,0,Mechanical Engineering,200,68.2,10.9,2.93,28.2,39.2,,64.2,0.0,stable,B,0
cf347845-faaf-4698-ad8b-85c41edbbab3,1,Mechanical Engineering,200,64.2,5.6,3.78,17.3,48.1,64.2,69.6,5.3,improving,B,0
f4a259f5-d289-4060-a848-07e69ccc1da0,0,Political Science,400,70.5,0.0,2.71,28.8,20.3,,47.5,0.0,stable,D,0
f4a259f5-d289-4060-a848-07e69ccc1da0,1,Political Science,400,98.0,15.3,2.26,26.6,37.2,47.5,63.2,15.6,improving,B,0
c435510f-d561-4d9d-aa34-dda20379ea93,0,Computer Science,200,82.4,9.3,3.41,40.0,46.6,,86.5,0.0,stable,A,0
c435510f-d561-4d9d-aa34-dda20379ea93,1,Computer Science,200,72.3,10.2,3.94,26.3,40.6,86.5,67.1,-19.4,declining,B,0
540ff45c-f986-475a-bcff-df6cea6bdc9c,0,Biochemistry,100,67.5,5.1,3.26,28.2,40.2,,66.8,0.0,stable,B,0
540ff45c-f986-475a-bcff-df6cea6bdc9c,1,Biochemistry,100,93.3,7.6,4.37,24.9,43.5,66.8,69.9,3.1,stable,B,0
016d3b87-0903-4e40-ace8-6de16079d4fd,0,Architecture,200,63.1,14.1,4.02,16.5,48.2,,57.2,0.0,stable,C,0
016d3b87-0903-4e40-ace8-6de16079d4fd,1,Architecture,200,60.5,20.1,2.53,21.2,42.5,57.2,69.9,12.7,improving,B,0
c67b18b9-3ccb-4a43-9787-717d9f30a746,0,Political Science,400,47.5,6.7,4.2,33.8,37.2,,67.3,0.0,stable,B,1
c67b18b9-3ccb-4a43-9787-717d9f30a746,1,Political Science,400,100.0,20.0,3.54,30.9,45.9,67.3,76.3,9.1,improving,A,0
b8c6edeb-af66-4c02-9cd7-de25438f8a45,0,Sociology,300,80.0,19.3,3.7,25.6,59.9,,86.5,0.0,stable,A,0
b8c6edeb-af66-4c02-9cd7-de25438f8a45,1,Sociology,300,85.3,19.3,2.11,31.9,37.7,86.5,64.9,-21.6,declining,B,0
5a2f82f3-2fd9-498d-88c3-a61b00515c99,0,Political Science,400,80.2,24.6,1.53,30.9,52.0,,83.3,0.0,stable,A,0
5a2f82f3-2fd9-498d-88c3-a61b00515c99,1,Political Science,400,73.3,5.5,3.19,25.9,13.4,83.3,42.9,-40.4,declining,F,1
a46923e1-11a1-40a8-a9b4-acd194777987,0,Psychology,400,89.4,12.3,3.18,38.2,42.4,,83.3,0.0,stable,A,0
a46923e1-11a1-40a8-a9b4-acd194777987,1,Psychology,400,70.5,18.6,3.26,30.1,32.1,83.3,63.0,-20.3,declining,B,0
f6829cdb-b49f-4f4b-ab25-018a22d9efad,0,Accounting,400,62.5,8.8,2.35,22.2,57.2,,83.4,0.0,stable,A,0
f6829cdb-b49f-4f4b-ab25-018a22d9efad,1,Accounting,400,100.0,5.9,3.06,28.5,28.4,83.4,54.1,-29.3,declining,C,0
42173763-26c9-4c10-ba84-29519d479dde,0,Biochemistry,200,93.6,10.0,3.85,36.7,60.0,,92.3,0.0,stable,A,0
42173763-26c9-4c10-ba84-29519d479dde,1,Biochemistry,200,93.9,17.7,2.22,38.8,45.5,92.3,83.6,-8.7,declining,A,0
232b60b2-361c-4840-92b3-d2573d9eec81,0,Biology,400,62.6,8.4,4.64,27.5,48.1,,73.3,0.0,stable,A,0
232b60b2-361c-4840-92b3-d2573d9eec81,1,Biology,400,63.3,17.4,1.92,25.6,41.6,73.3,67.5,-5.7,declining,B,0
c66fd98d-588b-4a59-889c-b6efbfbdd0a5,0,Architecture,300,72.3,14.0,3.55,33.1,32.2,,64.5,0.0,stable,B,0
c66fd98d-588b-4a59-889c-b6efbfbdd0a5,1,Architecture,300,92.9,16.5,1.9,35.3,20.8,64.5,56.3,-8.2,declining,C,0
6d6ef884-93dd-4688-9b92-9b983db50e95,0,Political Science,200,100.0,7.3,2.33,38.8,19.4,,56.3,0.0,stable,C,0
6d6ef884-93dd-4688-9b92-9b983db50e95,1,Political Science,200,83.9,8.8,2.81,35.5,41.1,56.3,77.5,21.1,improving,A,0
124ac7f2-4486-44cd-b817-7b436e31e66f,0,Accounting,300,69.9,13.9,2.9,31.3,35.7,,66.4,0.0,stable,B,0
124ac7f2-4486-44cd-b817-7b436e31e66f,1,Accounting,300,60.2,11.8,2.35,21.5,40.7,66.4,62.8,-3.6,stable,B,0
91da0d21-e14c-4fdc-8f9e-6f77f9072e18,0,Political Science,400,86.7,9.8,3.33,35.1,43.1,,75.8,0.0,stable,A,0
91da0d21-e14c-4fdc-8f9e-6f77f9072e18,1,Political Science,400,77.2,13.8,3.01,20.0,42.5,75.8,69.1,-6.6,declining,B,0
