student_id,semester,department,level,attendance_pct,study_hours_per_week,prev_gpa,ca_score,exam_score,prev_final_score,final_score,score_delta,performance_trend,grade,is_at_risk
54214ace-3e0a-44ab-9061-09d1c2c43034,2,Electrical Engineering,200,55.2,11.0,2.36,25.7,49.9,87.2,74.3,-12.9,declining,A,0
7b240d51-b020-431f-9612-ecaa3f79b001,1,Accounting,300,74.4,12.3,3.68,18.6,35.1,,54.3,0.0,stable,C,0
7b240d51-b020-431f-9612-ecaa3f79b001,2,Accounting,300,93.0,9.5,1.5,36.7,28.5,54.3,61.6,7.2,improving,B,0
1c99606d-9028-4c4a-bb25-8373808fb8ec,1,Biology,200,65.6,11.1,2.52,17.1,46.9,,67.8,0.0,stable,B,0
1c99606d-9028-4c4a-bb25-8373808fb8ec,2,Biology,200,84.8,6.3,2.84,31.9,41.2,67.8,75.1,7.3,improving,A,0
97a0f2c2-cf31-44c3-9f6f-7172c88b21b8,1,Psychology,300,64.0,12.4,3.37,35.1,47.6,,85.1,0.0,stable,A,0
97a0f2c2-cf31-44c3-9f6f-7172c88b21b8,2,Psychology,300,76.3,19.1,3.33,25.9,59.3,85.1,87.3,2.3,stable,A,0
6ef14cf4-787a-4fa7-adf1-d79585b73a9f,1,Economics,100,68.4,9.6,3.24,31.0,40.3,,72.2,0.0,stable,A,0
6ef14cf4-787a-4fa7-adf1-d79585b73a9f,2,Economics,100,100.0,17.4,3.15,39.7,33.4,72.2,74.3,2.1,stable,A,0
8f1ca249-6d56-4e1b-ab29-b2b029f567fc,1,Sociology,300,100.0,10.9,2.32,31.7,26.5,,55.9,0.0,stable,C,0
8f1ca249-6d56-4e1b-ab29-b2b029f567fc,2,Sociology,300,69.4,5.0,3.01,33.4,25.5,55.9,63.5,7.5,improving,B,0
01466858-1e71-4c90-bb7c-43346f53fbac,1,Business Administration,300,82.7,17.2,2.47,35.8,31.3,,69.8,0.0,stable,B,0
01466858-1e71-4c90-bb7c-43346f53fbac,2,Business Administration,300,77.6,14.8,2.06,26.0,45.6,69.8,68.8,-0.9,stable,B,0
f3e82d1c-763a-4a28-96f5-970f0e8fa82e,1,Computer Engineering,100,81.9,5.2,3.68,25.2,41.6,,68.7,0.0,stable,B,0
f3e82d1c-763a-4a28-96f5-970f0e8fa82e,2,Computer Engineering,100,64.5,14.9,3.21,25.2,32.0,68.7,51.3,-17.4,declining,C,0
574132cb-edfc-4953-a93f-a752d80a5d42,1,Business Administration,100,80.2,4.2,3.08,29.7,40.9,,69.8,0.0,stable,B,0
574132cb-edfc-4953-a93f-a752d80a5d42,2,Business Administration,100,70.1,15.7,3.27,30.6,47.4,69.8,73.4,3.6,stable,A,0
b77f5744-d446-4e5f-a75f-cb8ad24ab44f,1,Biochemistry,100,86.4,15.1,2.19,31.0,39.7,,70.4,0.0,stable,A,0
b77f5744-d446-4e5f-a75f-cb8ad24ab44f,2,Biochemistry,100,80.0,19.2,3.87,24.4,52.6,70.4,81.1,10.7,improving,A,0
38a6949f-9877-404d-9611-1ca603ab2b1a,1,Biology,300,80.8,17.5,4.61,36.3,49.2,,88.6,0.0,stable,A,0
38a6949f-9877-404d-9611-1ca603ab2b1a,2,Biology,300,77.2,12.1,2.72,38.3,30.9,88.6,73.8,-14.8,declining,A,0
42ab0a23-3bc8-4509-a208-7d95eb78b8cc,1,Electrical Engineering,200,82.5,5.0,3.29,21.0,41.4,,65.1,0.0,stable,B,0
42ab0a23-3bc8-4509-a208-7d95eb78b8cc,2,Electrical Engineering,200,66.1,12.6,4.56,25.7,32.6,65.1,62.7,-2.4,stable,B,0
8ac852b1-4661-4189-9ef4-46c9fb1d9f07,1,Business Administration,300,100.0,12.0,3.81,40.0,33.8,,72.3,0.0,stable,A,0
8ac852b1-4661-4189-9ef4-46c9fb1d9f07,2,Business Administration,300,93.5,20.4,3.45,29.3,60.0,72.3,87.7,15.4,improving,A,0
8491b831-743c-43ed-a695-72503d818881,1,Mechanical Engineering,300,70.0,13.7,4.24,33.3,47.4,,82.1,0.0,stable,A,0
8491b831-743c-43ed-a695-72503d818881,2,Mechanical Engineering,300,75.7,14.8,0.98,28.6,39.9,82.1,65.1,-17.0,declining,B,0
a5a8d2cb-b644-4dae-8503-d599e86d716a,1,Medicine,200,80.8,11.0,4.4,39.0,37.0,,75.6,0.0,stable,A,0
a5a8d2cb-b644-4dae-8503-d599e86d716a,2,Medicine,200,73.9,9.7,3.16,26.0,27.0,75.6,54.8,-20.7,declining,C,0
b41432c6-cdae-4995-8765-39dea1341bfc,1,Sociology,300,84.4,8.0,3.72,28.7,40.7,,71.9,0.0,stable,A,0
b41432c6-cdae-4995-8765-39dea1341bfc,2,Sociology,300,74.5,14.3,2.59,28.9,38.3,71.9,65.0,-6.9,declining,B,0
4e59fd28-0f90-4aef-8835-47496388a282,1,Accounting,200,72.3,4.3,2.61,28.0,30.7,,58.0,0.0,stable,C,0
4e59fd28-0f90-4aef-8835-47496388a282,2,Accounting,200,74.1,14.4,3.7,26.6,30.7,58.0,54.1,-3.9,stable,C,0
e0499609-669e-4b44-9655-76836f466514,1,Economics,200,67.7,10.2,2.38,22.1,32.5,,55.1,0.0,stable,C,0
e0499609-669e-4b44-9655-76836f466514,2,Economics,200,83.9,9.2,2.67,27.2,36.6,55.1,61.2,6.1,improving,B,0
e5db20c1-9429-493c-ac3e-cad63fb3a649,1,Business Administration,100,83.6,3.1,2.71,33.2,34.5,,75.8,0.0,stable,A,0
e5db20c1-9429-493c-ac3e-cad63fb3a649,2,Business Administration,100,80.2,7.0,2.92,22.2,35.0,75.8,54.7,-21.1,declining,C,0
c43fb3cc-ee93-4715-b0cb-9005026c474f,1,Computer Engineering,300,88.7,9.3,2.91,29.6,54.8,,83.4,0.0,stable,A,0
c43fb3cc-ee93-4715-b0cb-9005026c474f,2,Computer Engineering,300,100.0,16.1,3.39,36.8,47.2,83.4,78.2,-5.2,declining,A,0
cef2e090-4895-4687-a172-f859da25540e,1,Law,300,70.8,16.2,2.96,22.1,42.0,,69.2,0.0,stable,B,0
cef2e090-4895-4687-a172-f859da25540e,2,Law,300,93.7,11.7,3.76,31.9,23.8,69.2,53.0,-16.3,declining,C,0
06c22a3a-39cd-446c-a890-fb60ad6e7ad0,1,Computer Science,100,98.4,10.6,2.81,33.2,57.2,,95.3,0.0,stable,A,0
06c22a3a-39cd-446c-a890-fb60ad6e7ad0,2,Computer Science,100,100.0,11.2,3.24,27.4,54.2,95.3,78.2,-17.2,declining,A,0
78ad8c39-df02-42a2-9e20-8316e48e635c,1,Medicine,200,78.3,6.5,2.53,26.5,28.6,,53.5,0.0,stable,C,0
78ad8c39-df02-42a2-9e20-8316e48e635c,2,Medicine,200,66.8,16.2,2.12,29.5,53.0,53.5,80.9,27.4,improving,A,0
d917e120-544d-48fc-aa5c-fd45233e6746,1,Sociology,200,64.2,10.8,3.94,28.8,35.3,,65.6,0.0,stable,B,0
d917e120-544d-48fc-aa5c-fd45233e6746,2,Sociology,200,58.5,15.4,3.33,25.2,34.3,65.6,56.8,-8.8,declining,C,0
c337c10f-63c4-4db7-b307-75cca5f49183,1,Electrical Engineering,300,83.0,18.1,2.49,33.9,22.1,,54.2,0.0,stable,C,0
c337c10f-63c4-4db7-b307-75cca5f49183,2,Electrical Engineering,300,74.5,7.5,2.25,26.6,37.7,54.2,63.8,9.5,improving,B,0
64668c44-4098-4e35-abcf-b51df2849181,1,Architecture,400,41.4,1.4,2.51,25.6,3.6,,27.6,0.0,stable,F,1
64668c44-4098-4e35-abcf-b51df2849181,2,Architecture,400,67.1,18.9,2.69,30.3,45.3,27.6,69.3,41.6,improving,B,0
3130e060-a7fe-426a-b85e-f850cd49790e,1,Economics,100,86.5,13.1,3.41,40.0,20.3,,65.5,0.0,stable,B,0
3130e060-a7fe-426a-b85e-f850cd49790e,2,Economics,100,70.7,13.4,2.96,27.0,34.8,65.5,62.8,-2.7,stable,B,0
15aa34a7-c85c-4c9b-b5cc-e2dff5a1af58,1,Computer Engineering,100,52.2,15.8,2.67,19.8,37.1,,60.7,0.0,stable,B,0
15aa34a7-c85c-4c9b-b5cc-e2dff5a1af58,2,Computer Engineering,100,67.0,13.8,2.42,32.2,46.5,60.7,84.3,23.6,improving,A,0
2ce1da97-5ecb-4ee5-b3ca-78db2779441a,1,Biochemistry,300,72.4,15.3,3.08,36.0,34.9,,73.1,0.0,stable,A,0
2ce1da97-5ecb-4ee5-b3ca-78db2779441a,2,Biochemistry,300,72.1,11.7,3.07,30.7,38.3,73.1,69.6,-3.5,stable,B,0
dabf78a7-dd3f-4d90-aeaa-da32385c50f0,1,Biochemistry,100,98.7,16.9,3.7,32.5,35.6,,70.9,0.0,stable,A,0
dabf78a7-dd3f-4d90-aeaa-da32385c50f0,2,Biochemistry,100,88.1,19.4,2.52,31.5,27.5,70.9,57.8,-13.1,declining,C,0
f940bae3-a751-4372-b04c-ec48e8c97902,1,Economics,100,89.9,9.7,3.51,32.0,42.2,,70.8,0.0,stable,A,0
f940bae3-a751-4372-b04c-ec48e8c97902,2,Economics,100,76.3,0.0,2.85,22.1,42.8,70.8,67.2,-3.6,stable,B,0
66886d07-8af3-47ec-a643-3dca5a0cf23f,1,Accounting,200,82.0,19.6,2.24,40.0,52.8,,92.1,0.0,stable,A,0
66886d07-8af3-47ec-a643-3dca5a0cf23f,2,Accounting,200,92.0,6.5,2.34,30.4,29.0,92.1,56.2,-35.9,declining,C,0
7a9917b4-59e6-4816-9a10-43ff91cea183,1,Psychology,300,93.3,10.7,3.28,30.8,21.0,,52.6,0.0,stable,C,0
7a9917b4-59e6-4816-9a10-43ff91cea183,2,Psychology,300,46.3,11.7,1.91,34.2,46.3,52.6,80.8,28.1,improving,A,1
1e7e61a1-0f79-4826-bb48-1f07246e1239,1,Electrical Engineering,200,94.0,7.8,3.43,34.8,40.1,,78.7,0.0,stable,A,0
1e7e61a1-0f79-4826-bb48-1f07246e1239,2,Electrical Engineering,200,86.0,13.4,1.68,27.4,36.7,78.7,64.4,-14.3,declining,B,0
e99dc365-01a8-4bbd-9f5b-46a1278c94e6,1,Electrical Engineering,100,58.0,24.1,4.21,29.6,51.3,,80.3,0.0,stable,A,0
e99dc365-01a8-4bbd-9f5b-46a1278c94e6,2,Electrical Engineering,100,60.7,12.4,3.21,20.9,43.6,80.3,64.1,-16.2,declining,B,0
7808852c-534e-4c98-a7e2-68a1b8133c5a,1,Business Administration,200,46.4,7.7,2.67,33.7,41.4,,71.1,0.0,stable,A,1
7808852c-534e-4c98-a7e2-68a1b8133c5a,2,Business Administration,200,82.3,4.3,3.87,29.1,34.8,71.1,67.9,-3.2,stable,B,0
a4cb0aca-acf3-4e9d-bf1a-63c1133da051,1,Biochemistry,100,55.7,5.0,2.53,31.3,18.5,,41.3,0.0,stable,F,1
a4cb0aca-acf3-4e9d-bf1a-63c1133da051,2,Biochemistry,100,68.2,14.8,3.96,26.3,39.3,41.3,69.1,27.9,improving,B,0
f562e669-e975-4896-a8fd-c175ab16458a,1,Biochemistry,200,47.0,10.1,3.15,26.6,33.4,,60.1,0.0,stable,B,1
f562e669-e975-4896-a8fd-c175ab16458a,2,Biochemistry,200,37.7,8.7,3.36,17.6,38.5,60.1,57.5,-2.6,stable,C,1
004a36ec-09ae-4f47-9ff3-93b8395c06c8,1,Mechanical Engineering,300,69.9,12.9,2.23,27.9,44.7,,73.2,0.0,stable,A,0
004a36ec-09ae-4f47-9ff3-93b8395c06c8,2,Mechanical Engineering,300,66.2,13.1,3.57,18.0,53.1,73.2,70.1,-3.1,stable,A,0
d11111df-b4df-486f-a5cb-9a2fd5b594cb,1,Mechanical Engineering,300,81.4,18.0,1.9,27.7,38.8,,64.1,0.0,stable,B,0
d11111df-b4df-486f-a5cb-9a2fd5b594cb,2,Mechanical Engineering,300,100.0,7.7,2.56,36.0,23.6,64.1,58.4,-5.7,declining,C,0
6216c14e-dcff-4862-9d88-348352ed43e8,1,Computer Engineering,200,79.8,10.3,2.93,28.3,23.1,,52.4,0.0,stable,C,0
6216c14e-dcff-4862-9d88-348352ed43e8,2,Computer Engineering,200,100.0,12.1,3.18,38.5,27.3,52.4,70.9,18.5,improving,A,0
b21716bd-b7b6-4e96-bfa2-77c3efd7b03b,1,Political Science,300,78.0,20.2,2.41,39.7,52.0,,93.3,0.0,stable,A,0
b21716bd-b7b6-4e96-bfa2-77c3efd7b03b,2,Political Science,300,78.5,10.8,3.96,31.4,20.9,93.3,49.0,-44.3,declining,D,0
b9bc9902-0133-43fe-abe1-d77e2ae73560,1,Biochemistry,200,72.2,13.5,2.95,35.5,21.1,,57.0,0.0,stable,C,0
b9bc9902-0133-43fe-abe1-d77e2ae73560,2,Biochemistry,200,47.7,15.8,2.92,26.6,33.5,57.0,64.0,6.9,improving,B,1
cf3b9b83-3853-4cc6-be86-b4a9a0ed10a4,1,Psychology,300,90.6,14.9,2.9,36.0,34.4,,73.0,0.0,stable,A,0
cf3b9b83-3853-4cc6-be86-b4a9a0ed10a4,2,Psychology,300,99.7,17.4,2.42,36.8,29.3,73.0,67.8,-5.2,declining,B,0
0b79d95d-febf-4c32-bdd3-eae36c79e5d2,1,Electrical Engineering,100,81.8,2.7,2.07,29.9,28.0,,54.3,0.0,stable,C,0
0b79d95d-febf-4c32-bdd3-eae36c79e5d2,2,Electrical Engineering,100,80.8,13.3,2.84,27.4,50.6,54.3,83.0,28.7,improving,A,0
01bfa76a-d9ae-4c33-8b17-14987cf8f31d,1,Accounting,100,67.7,8.9,3.39,26.8,36.8,,65.8,0.0,stable,B,0
01bfa76a-d9ae-4c33-8b17-14987cf8f31d,2,Accounting,100,46.4,18.6,3.06,22.2,43.5,65.8,65.6,-0.1,stable,B,1
301cee24-2295-49d6-8c38-76f0c7d4c082,1,Political Science,100,49.0,19.5,3.03,27.0,54.5,,78.5,0.0,stable,A,1
301cee24-2295-49d6-8c38-76f0c7d4c082,2,Political Science,100,82.1,10.7,3.68,20.8,39.0,78.5,58.0,-20.5,declining,C,0
c88f0318-2243-43a5-9a79-4d4e3a8f4402,1,Biochemistry,200,81.5,14.4,2.43,27.7,39.0,,64.1,0.0,stable,B,0
c88f0318-2243-43a5-9a79-4d4e3a8f4402,2,Biochemistry,200,87.6,10.2,0.67,30.7,23.2,64.1,49.0,-15.1,declining,D,0
0d30b374-7c46-4181-872a-4dda9aa54778,1,Computer Science,100,56.4,12.5,4.06,27.9,36.0,,65.2,0.0,stable,B,0
0d30b374-7c46-4181-872a-4dda9aa54778,2,Computer Science,100,68.1,8.5,2.08,19.9,31.3,65.2,51.7,-13.6,declining,C,0
af83327a-2721-4fd9-90ef-ee137a5c77c7,1,Biology,200,73.6,9.9,2.24,32.8,23.4,,58.5,0.0,stable,C,0
af83327a-2721-4fd9-90ef-ee137a5c77c7,2,Biology,200,60.0,8.2,1.83,24.5,44.3,58.5,70.3,11.8,improving,A,0
170dad48-9b5d-4dd2-9f33-d60c726ceb88,1,Political Science,200,89.7,14.6,2.12,31.3,31.9,,67.1,0.0,stable,B,0
170dad48-9b5d-4dd2-9f33-d60c726ceb88,2,Political Science,200,57.0,16.5,3.71,35.6,40.1,67.1,77.8,10.6,improving,A,0
cbda23d7-dfbe-44e5-8910-fca12899b9eb,1,Political Science,300,100.0,8.9,1.77,25.6,42.0,,62.0,0.0,stable,B,0
cbda23d7-dfbe-44e5-8910-fca12899b9eb,2,Political Science,300,69.4,14.2,3.15,31.0,43.7,62.0,78.5,16.5,improving,A,0
37e83a54-079c-461f-8eef-4cf313709680,1,Accounting,300,60.7,8.6,2.38,31.3,44.9,,77.6,0.0,stable,A,0
37e83a54-079c-461f-8eef-4cf313709680,2,Accounting,300,92.8,6.1,4.33,40.0,45.4,77.6,90.7,13.2,improving,A,0
8ca58def-2c72-4cbd-bfd2-fba5cbc4a28f,1,Political Science,100,50.2,9.4,2.41,28.6,26.0,,56.9,0.0,stable,C,0
8ca58def-2c72-4cbd-bfd2-fba5cbc4a28f,2,Political Science,100,95.6,15.5,3.23,29.2,34.0,56.9,67.0,10.0,improving,B,0
91b53958-d74b-486b-99ad-13e8849ac4b7,1,Business Administration,100,86.7,11.8,2.67,22.2,28.1,,56.0,0.0,stable,C,0
91b53958-d74b-486b-99ad-13e8849ac4b7,2,Business Administration,100,55.8,12.9,3.81,19.9,43.7,56.0,66.4,10.4,improving,B,0
79ff8416-0c2b-40d5-8000-f1f252cbd136,1,Political Science,300,75.2,26.3,1.67,35.3,45.4,,83.1,0.0,stable,A,0
79ff8416-0c2b-40d5-8000-f1f252cbd136,2,Political Science,300,81.6,8.3,3.18,22.0,43.4,83.1,66.3,-16.8,declining,B,0
c0daeb33-8a75-4c15-8fb5-d540424fb650,1,Computer Engineering,200,84.6,17.3,3.29,32.7,35.1,,65.6,0.0,stable,B,0
c0daeb33-8a75-4c15-8fb5-d540424fb650,2,Computer Engineering,200,92.8,19.2,2.81,33.8,35.3,65.6,72.6,6.9,improving,A,0
2d1f43a2-1548-42cd-bebb-327a5e9db149,1,Accounting,100,85.0,21.7,2.3,30.1,47.4,,79.5,0.0,stable,A,0
2d1f43a2-1548-42cd-bebb-327a5e9db149,2,Accounting,100,71.8,7.6,3.71,33.0,28.7,79.5,65.7,-13.7,declining,B,0
da9257e6-61ad-4f1a-b164-96ae19083fe8,1,Accounting,200,92.6,12.7,3.06,36.3,31.6,,67.9,0.0,stable,B,0
da9257e6-61ad-4f1a-b164-96ae19083fe8,2,Accounting,200,42.7,16.4,1.75,31.1,36.9,67.9,67.3,-0.6,stable,B,1
2d747bcc-690e-4922-9ca5-01e36dc75916,1,Mechanical Engineering,100,65.6,10.6,4.13,15.7,53.6,,70.3,0.0,stable,A,0
2d747bcc-690e-4922-9ca5-01e36dc75916,2,Mechanical Engineering,100,56.9,6.6,4.34,21.7,26.9,70.3,51.9,-18.3,declining,C,0
9c6f64f0-7aa6-4494-a56e-f4155707ad92,1,Accounting,200,80.1,7.3,3.17,25.9,47.6,,76.6,0.0,stable,A,0
9c6f64f0-7aa6-4494-a56e-f4155707ad92,2,Accounting,200,83.0,13.8,4.41,31.6,31.9,76.6,64.8,-11.8,declining,B,0
e0d8b567-23d0-4bb2-baeb-bb16b8de8301,1,Medicine,300,100.0,6.9,2.71,37.1,34.8,,69.0,0.0,stable,B,0
e0d8b567-23d0-4bb2-baeb-bb16b8de8301,2,Medicine,300,91.8,23.6,3.16,28.8,32.7,69.0,62.3,-6.7,declining,B,0
067f1131-b6be-4f24-b040-b610c04f4fda,1,Accounting,100,91.6,14.4,3.0,30.4,30.3,,63.2,0.0,stable,B,0
067f1131-b6be-4f24-b040-b610c04f4fda,2,Accounting,100,88.7,4.3,4.27,35.6,50.6,63.2,82.2,19.0,improving,A,0
6ec29aac-b4c3-40c4-9a31-f90d19678e6d,1,Mechanical Engineering,100,54.5,11.3,3.4,34.9,46.9,,81.1,0.0,stable,A,0
6ec29aac-b4c3-40c4-9a31-f90d19678e6d,2,Mechanical Engineering,100,59.6,18.2,2.23,35.1,39.6,81.1,79.4,-1.6,stable,A,0
167a0884-e959-477e-8722-92734c1f581d,1,Sociology,100,85.2,11.3,2.58,30.3,42.5,,73.1,0.0,stable,A,0
167a0884-e959-477e-8722-92734c1f581d,2,Sociology,100,66.1,11.2,3.06,17.6,43.7,73.1,58.3,-14.8,declining,C,0
517c99b5-0882-4632-bfa7-5c5433dbeaf6,1,Law,300,57.7,3.6,1.56,19.8,23.6,,49.2,0.0,stable,D,0
517c99b5-0882-4632-bfa7-5c5433dbeaf6,2,Law,300,67.1,12.9,3.32,29.1,40.1,49.2,65.6,16.4,improving,B,0
1a11ef29-e8a5-44ba-8164-ae7c2e70cd2e,1,Business Administration,100,96.8,21.0,1.65,29.2,40.5,,66.9,0.0,stable,B,0
1a11ef29-e8a5-44ba-8164-ae7c2e70cd2e,2,Business Administration,100,82.6,8.4,4.73,37.5,42.6,66.9,83.1,16.2,improving,A,0
a699a0fc-84ab-4cd0-bff3-27ec3d07754f,1,Political Science,200,91.6,9.2,2.35,33.7,44.9,,79.0,0.0,stable,A,0
a699a0fc-84ab-4cd0-bff3-27ec3d07754f,2,Political Science,200,51.3,8.0,2.94,24.9,56.3,79.0,77.0,-1.9,stable,A,0
d0975d09-a362-43a7-b473-e1336a1d1117,1,Medicine,400,82.6,19.4,4.82,29.5,53.4,,84.6,0.0,stable,A,0
d0975d09-a362-43a7-b473-e1336a1d1117,2,Medicine,400,77.9,11.5,3.35,17.9,46.7,84.6,65.0,-19.6,declining,B,0
7c04a873-ff32-4a27-83b7-e0265a1c5d89,1,Sociology,300,71.7,22.2,2.46,27.3,60.0,,84.8,0.0,stable,A,0
7c04a873-ff32-4a27-83b7-e0265a1c5d89,2,Sociology,300,66.7,11.3,3.67,29.4,27.5,84.8,55.3,-29.6,declining,C,0
dfebd01c-8ad3-4117-b068-c675d58105ab,1,Medicine,100,65.9,11.6,3.34,30.3,22.2,,55.7,0.0,stable,C,0
dfebd01c-8ad3-4117-b068-c675d58105ab,2,Medicine,100,78.8,18.9,3.36,36.3,49.9,55.7,90.2,34.5,improving,A,0
8fc98443-4a63-4359-9ba1-5b90189a3930,1,Computer Engineering,200,82.8,11.5,4.82,36.0,48.6,,80.8,0.0,stable,A,0
8fc98443-4a63-4359-9ba1-5b90189a3930,2,Computer Engineering,200,55.7,13.5,3.12,23.1,42.3,80.8,70.1,-10.7,declining,A,0
cf709175-7e8b-439d-9a97-a346896c2739,1,Electrical Engineering,300,85.4,6.3,2.91,28.1,31.4,,58.3,0.0,stable,C,0
cf709175-7e8b-439d-9a97-a346896c2739,2,Electrical Engineering,300,67.8,5.7,2.9,25.8,5.6,58.3,37.5,-20.7,declining,F,1
5b6aa2f2-892c-4aa2-a81f-ea1eee811e42,1,Business Administration,100,91.3,10.1,3.02,27.4,55.2,,88.3,0.0,stable,A,0
5b6aa2f2-892c-4aa2-a81f-ea1eee811e42,2,Business Administration,100,77.4,17.1,3.14,23.8,39.4,88.3,63.6,-24.7,declining,B,0
bdedfae3-a1a4-4172-b1dd-3cffd06057ef,1,Computer Engineering,300,68.2,10.9,2.93,28.2,39.2,,64.2,0.0,stable,B,0
bdedfae3-a1a4-4172-b1dd-3cffd06057ef,2,Computer Engineering,300,64.2,5.6,3.78,17.3,48.1,64.2,69.6,5.3,improving,B,0
76ba2024-91b7-4607-86d4-b2224d292453,1,Law,300,70.5,0.0,2.71,28.8,20.3,,47.5,0.0,stable,D,0
76ba2024-91b7-4607-86d4-b2224d292453,2,Law,300,98.0,15.3,2.26,26.6,37.2,47.5,63.2,15.6,improving,B,0
8389af1c-78f7-4fdd-86ad-328335c5c414,1,Biology,200,82.4,9.3,3.41,40.0,46.6,,86.5,0.0,stable,A,0
8389af1c-78f7-4fdd-86ad-328335c5c414,2,Biology,200,72.3,10.2,3.94,26.3,40.6,86.5,67.1,-19.4,declining,B,0
d191c9df-5880-4f79-8cc6-6de383bfd15c,1,Law,100,67.5,5.1,3.26,28.2,40.2,,66.8,0.0,stable,B,0
d191c9df-5880-4f79-8cc6-6de383bfd15c,2,Law,100,93.3,7.6,4.37,24.9,43.5,66.8,69.9,3.1,stable,B,0
80e5c469-3097-4be6-9400-88481a61dfa8,1,Law,200,63.1,14.1,4.02,16.5,48.2,,57.2,0.0,stable,C,0
80e5c469-3097-4be6-9400-88481a61dfa8,2,Law,200,60.5,20.1,2.53,21.2,42.5,57.2,69.9,12.7,improving,B,0
f4666f84-1a6c-447d-9e06-61785c082422,1,Business Administration,100,47.5,6.7,4.2,33.8,37.2,,67.3,0.0,stable,B,1
f4666f84-1a6c-447d-9e06-61785c082422,2,Business Administration,100,100.0,20.0,3.54,30.9,45.9,67.3,76.3,9.1,improving,A,0
fe26a63a-0ad0-4192-8deb-ab89aa01fe2f,1,Biology,200,80.0,19.3,3.7,25.6,59.9,,86.5,0.0,stable,A,0
fe26a63a-0ad0-4192-8deb-ab89aa01fe2f,2,Biology,200,85.3,19.3,2.11,31.9,37.7,86.5,64.9,-21.6,declining,B,0
75ce5bad-151d-4cad-80a7-b31698784e8a,1,Computer Science,300,80.2,24.6,1.53,30.9,52.0,,83.3,0.0,stable,A,0
75ce5bad-151d-4cad-80a7-b31698784e8a,2,Computer Science,300,73.3,5.5,3.19,25.9,13.4,83.3,42.9,-40.4,declining,F,1
51d4b8f7-7f98-462d-be2b-9e40aa21f3d5,1,Biochemistry,300,89.4,12.3,3.18,38.2,42.4,,83.3,0.0,stable,A,0
51d4b8f7-7f98-462d-be2b-9e40aa21f3d5,2,Biochemistry,300,70.5,18.6,3.26,30.1,32.1,83.3,63.0,-20.3,declining,B,0
478f931f-f9f1-4254-8020-e3444e01162a,1,Sociology,300,62.5,8.8,2.35,22.2,57.2,,83.4,0.0,stable,A,0
478f931f-f9f1-4254-8020-e3444e01162a,2,Sociology,300,100.0,5.9,3.06,28.5,28.4,83.4,54.1,-29.3,declining,C,0
083f6be1-b725-4a48-b53f-15d5d9786236,1,Biology,300,93.6,10.0,3.85,36.7,60.0,,92.3,0.0,stable,A,0
083f6be1-b725-4a48-b53f-15d5d9786236,2,Biology,300,93.9,17.7,2.22,38.8,45.5,92.3,83.6,-8.7,declining,A,0
d402c924-2bbf-4315-92c8-dd73d5c62db6,1,Sociology,100,62.6,8.4,4.64,27.5,48.1,,73.3,0.0,stable,A,0
d402c924-2bbf-4315-92c8-dd73d5c62db6,2,Sociology,100,63.3,17.4,1.92,25.6,41.6,73.3,67.5,-5.7,declining,B,0
20feec7d-157e-46c6-8292-af9f0a3f2984,1,Medicine,400,72.3,14.0,3.55,33.1,32.2,,64.5,0.0,stable,B,0
20feec7d-157e-46c6-8292-af9f0a3f2984,2,Medicine,400,92.9,16.5,1.9,35.3,20.8,64.5,56.3,-8.2,declining,C,0
e6cbd0c4-3f02-47b4-9cdc-71021275bca2,1,Computer Engineering,300,100.0,7.3,2.33,38.8,19.4,,56.3,0.0,stable,C,0
e6cbd0c4-3f02-47b4-9cdc-71021275bca2,2,Computer Engineering,300,83.9,8.8,2.81,35.5,41.1,56.3,77.5,21.1,improving,A,0
54608ec3-62c1-4267-bdbf-4da068e845f5,1,Biochemistry,200,69.9,13.9,2.9,31.3,35.7,,66.4,0.0,stable,B,0
54608ec3-62c1-4267-bdbf-4da068e845f5,2,Biochemistry,200,60.2,11.8,2.35,21.5,40.7,66.4,62.8,-3.6,stable,B,0
dcc9f24f-a359-4e2d-81d9-6c9af66f26db,1,Psychology,200,86.7,9.8,3.33,35.1,43.1,,75.8,0.0,stable,A,0
dcc9f24f-a359-4e2d-81d9-6c9af66f26db,2,Psychology,200,77.2,13.8,3.01,20.0,42.5,75.8,69.1,-6.6,declining,B,0
67d29d0d-509a-404b-a125-ced627c98f71,1,Sociology,100,69.6,8.4,3.3,30.5,49.5,,76.2,0.0,stable,A,0
67d29d0d-509a-404b-a125-ced627c98f71,2,Sociology,100,86.0,15.0,2.89,33.9,51.7,76.2,88.3,12.0,improving,A,0
bb5fa770-cdd6-4f93-b7bc-8ec5e8b98e54,1,Biology,200,57.9,16.1,2.95,26.9,43.1,,69.6,0.0,stable,B,0
bb5fa770-cdd6-4f93-b7bc-8ec5e8b98e54,2,Biology,200,92.9,11.6,2.1,31.6,39.3,69.6,74.6,4.9,stable,A,0
26161a9e-8914-45a4-825d-30a0bdbc5d99,1,Economics,200,84.0,7.7,4.99,33.1,53.3,,85.9,0.0,stable,A,0
26161a9e-8914-45a4-825d-30a0bdbc5d99,2,Economics,200,83.0,16.2,3.97,36.9,53.2,85.9,89.2,3.2,stable,A,0
b17be0f6-5fe9-4a7d-b769-81d517ddc9b3,1,Sociology,200,66.4,13.7,3.75,27.2,52.9,,84.4,0.0,stable,A,0
